cr,slice,sect,x,y,z,vol
39,2,1,99.43680,-188.42898,-161.08090,10198.00000
39,2,2,95.64453,-203.68825,-143.32331,9947.00000
39,2,3,75.63412,-213.49582,-140.84189,9054.00000
39,2,4,59.46854,-210.17877,-153.33356,9362.00000
39,2,5,61.00565,-195.46384,-171.52886,10142.00000
39,3,0,86.29215,-195.16014,-186.67919,13026.00000
39,3,1,105.75535,-199.83279,-170.76033,13123.00000
39,3,2,101.71324,-216.19278,-151.70927,12760.00000
39,3,3,80.14539,-226.78449,-149.01250,11656.00000
39,3,4,62.79997,-223.12381,-162.54164,11964.00000
39,3,5,64.40608,-207.39338,-182.00539,13076.00000
39,4,0,91.48471,-207.42782,-197.57290,14312.00000
39,4,1,111.78389,-212.30958,-180.97468,14344.00000
39,4,2,107.64304,-229.29771,-161.15984,13895.00000
39,4,3,85.27255,-240.27739,-158.33924,12676.00000
39,4,4,67.06152,-236.33759,-172.68975,12813.00000
39,4,5,68.61743,-220.19508,-192.71794,14329.00000
39,5,0,96.63848,-220.04223,-207.92002,14802.00000
39,5,1,117.27657,-225.00177,-191.05605,14824.00000
39,5,2,113.13363,-242.20714,-170.97212,14325.00000
39,5,3,90.56765,-253.34867,-168.08765,12919.00000
39,5,4,71.75067,-249.21847,-182.98013,13009.00000
39,5,5,73.30314,-233.03135,-203.03072,14851.00000
40,0,0,59.37675,-152.01910,-179.24674,6313.00000
40,0,1,42.44140,-161.09554,-175.95665,6554.00000
40,0,2,25.32064,-155.73749,-183.76120,6243.00000
40,0,3,25.11724,-142.01822,-194.33014,6268.00000
40,0,4,41.38648,-132.05876,-198.44309,6951.00000
40,0,5,59.11659,-137.70229,-190.31445,6795.00000
40,1,0,64.52535,-159.71300,-186.34383,6521.00000
40,1,1,44.32047,-170.61296,-182.38052,6701.00000
40,1,2,23.85452,-164.23425,-191.67916,6457.00000
40,1,3,23.62711,-147.74357,-204.37905,6441.00000
40,1,4,43.12273,-135.80685,-209.31197,7124.00000
40,1,5,64.32129,-142.54903,-199.61327,6940.00000
40,2,0,67.18739,-168.03583,-196.68740,9814.00000
40,2,1,46.56715,-179.16612,-192.63424,10131.00000
40,2,2,25.68574,-172.67037,-202.08734,9690.00000
40,2,3,25.49828,-155.81550,-215.08275,9703.00000
40,2,4,45.41562,-143.56395,-220.16128,10718.00000
40,2,5,67.07919,-150.45231,-210.21932,10440.00000
40,3,0,71.31004,-178.26158,-208.62432,12575.00000
40,3,1,49.23967,-190.33106,-204.12456,13132.00000
40,3,2,27.14571,-183.18060,-214.36058,12240.00000
40,3,3,26.70985,-165.13647,-228.29924,12445.00000
40,3,4,48.10090,-151.97769,-233.77088,13692.00000
40,3,5,71.11310,-159.40556,-223.11151,13177.00000
40,4,0,74.71675,-188.98958,-221.60074,13444.00000
40,4,1,52.07713,-201.67167,-216.78199,14582.00000
40,4,2,29.71899,-194.08633,-227.43543,12830.00000
40,4,3,29.09153,-175.07941,-242.13417,13282.00000
40,4,4,51.00403,-161.54651,-247.79482,14896.00000
40,4,5,74.43672,-169.20828,-236.84766,13924.00000
40,5,0,77.65280,-199.55841,-234.77687,13588.00000
40,5,1,54.96399,-212.39895,-229.78735,15226.00000
40,5,2,32.62780,-204.66510,-240.60815,12867.00000
40,5,3,31.89436,-185.08794,-255.75840,13492.00000
40,5,4,53.94467,-171.46061,-261.43019,15370.00000
40,5,5,77.35492,-179.17574,-250.47833,14057.00000
41,0,0,89.76825,-146.37103,-171.12395,6312.00000
41,0,1,90.31514,-131.97105,-181.98750,6431.00000
41,0,2,105.66079,-120.13235,-181.53641,6425.00000
41,0,3,119.88921,-123.76722,-169.78549,6418.00000
41,0,4,119.43175,-138.95475,-158.29475,6447.00000
41,0,5,104.50802,-149.84148,-159.15276,6304.00000
41,1,0,91.67143,-154.66945,-179.10047,6498.00000
41,1,1,92.24921,-137.44891,-192.12891,6582.00000
41,1,2,110.62424,-123.31031,-191.56037,6607.00000
41,1,3,127.69079,-127.67371,-177.46449,6575.00000
41,1,4,127.18673,-145.86614,-163.65399,6611.00000
41,1,5,109.31077,-158.84667,-164.77039,6553.00000
41,2,0,97.25539,-162.45826,-188.65930,9830.00000
41,2,1,97.85397,-144.79878,-202.01724,9913.00000
41,2,2,116.58573,-130.39921,-201.43355,9904.00000
41,2,3,134.05742,-134.87034,-187.00372,9904.00000
41,2,4,133.52068,-153.46922,-172.86107,9948.00000
41,2,5,115.31276,-166.73042,-174.01105,9820.00000
41,3,0,103.06444,-172.39423,-200.10208,12624.00000
41,3,1,103.69339,-153.40450,-214.47239,12691.00000
41,3,2,123.77839,-137.93970,-213.88991,12778.00000
41,3,3,142.59319,-142.74661,-198.34718,12757.00000
41,3,4,141.83723,-162.77657,-183.23249,12667.00000
41,3,5,122.43598,-177.05309,-184.33630,12698.00000
41,4,0,110.06200,-182.47816,-212.15476,13637.00000
41,4,1,110.72643,-162.58972,-227.18936,13632.00000
41,4,2,131.33358,-146.57110,-226.73588,13999.00000
41,4,3,151.13145,-151.55396,-210.41813,14094.00000
41,4,4,150.06415,-172.38648,-194.89990,13520.00000
41,4,5,129.94779,-187.40189,-195.84056,13875.00000
41,5,0,117.58132,-192.23914,-224.06301,13851.00000
41,5,1,118.26239,-171.76462,-239.55275,13774.00000
41,5,2,138.81878,-155.59273,-239.20607,14555.00000
41,5,3,159.12120,-160.72574,-222.45682,14685.00000
41,5,4,157.92073,-181.72096,-206.91697,13628.00000
41,5,5,137.27852,-197.18034,-207.85149,14181.00000
42,0,0,171.67510,-69.39645,-156.44813,6485.00000
42,0,1,170.07271,-51.84920,-164.54969,6593.00000
42,0,2,180.47129,-37.38874,-156.80350,6427.00000
42,0,3,191.33585,-40.44336,-142.42316,5882.00000
42,0,4,193.08269,-55.46780,-135.00206,6079.00000
42,0,5,183.57238,-70.93621,-141.28575,6508.00000
42,1,0,178.14706,-74.66970,-164.56472,6676.00000
42,1,1,176.22493,-53.62963,-174.27129,6775.00000
42,1,2,188.69431,-36.34525,-164.99004,6624.00000
42,1,3,201.70214,-40.00654,-147.73892,6022.00000
42,1,4,203.82318,-58.02993,-138.83570,6217.00000
42,1,5,192.42164,-76.49099,-146.39528,6740.00000
42,2,0,188.13616,-78.00421,-173.07292,10082.00000
42,2,1,186.13959,-56.51125,-183.02662,10198.00000
42,2,2,198.84621,-38.85327,-173.57694,9947.00000
42,2,3,212.15390,-42.60744,-155.92548,9054.00000
42,2,4,214.36130,-61.04472,-146.78411,9362.00000
42,2,5,202.72711,-79.88921,-154.49720,10142.00000
42,3,0,199.47232,-82.87828,-183.64345,13026.00000
42,3,1,197.33014,-59.74651,-194.33886,13123.00000
42,3,2,210.94633,-40.79398,-184.22295,12760.00000
42,3,3,225.30632,-44.81589,-165.19024,11656.00000
42,3,4,227.59683,-64.73340,-155.42561,11964.00000
42,3,5,215.16963,-84.90489,-163.64385,13076.00000
42,4,0,211.92701,-87.44325,-194.60580,14312.00000
42,4,1,209.70162,-63.31981,-205.76359,14344.00000
42,4,2,223.82353,-43.58789,-195.29486,13895.00000
42,4,3,238.70821,-47.74026,-175.54260,12676.00000
42,4,4,241.04320,-68.80313,-165.34436,12813.00000
42,4,5,228.31866,-89.58909,-173.72051,14329.00000
42,5,0,224.63772,-91.46150,-205.33144,14802.00000
42,5,1,222.37339,-66.94618,-216.68015,14824.00000
42,5,2,236.66260,-46.92715,-206.11559,14325.00000
42,5,3,251.73470,-51.06580,-186.18117,12919.00000
42,5,4,254.10040,-72.90021,-175.66524,13009.00000
42,5,5,241.33712,-93.71780,-184.04294,14851.00000
43,0,0,162.39935,-97.57174,-151.23162,6313.00000
43,0,1,174.22187,-99.51894,-135.85473,6554.00000
43,0,2,173.92120,-114.70377,-123.52304,6243.00000
43,0,3,162.40826,-127.31784,-126.40402,6268.00000
43,0,4,150.00578,-126.57713,-141.45145,6951.00000
43,0,5,150.40121,-110.78879,-154.21283,6795.00000
43,1,0,169.85133,-99.88835,-159.90193,6521.00000
43,1,1,184.01896,-102.16125,-141.54802,6701.00000
43,1,2,183.67996,-120.27971,-126.79626,6457.00000
43,1,3,169.83706,-135.43131,-130.27253,6441.00000
43,1,4,154.97359,-134.54802,-148.30571,7124.00000
43,1,5,155.44440,-115.69005,-163.57188,6940.00000
43,2,0,178.95124,-105.93947,-167.89698,9814.00000
43,2,1,193.41484,-108.25025,-149.16277,10131.00000
43,2,2,193.07553,-126.70338,-134.09772,9690.00000
43,2,3,178.91976,-142.18432,-137.69735,9703.00000
43,2,4,163.68634,-141.32949,-156.13114,10718.00000
43,2,5,164.16098,-122.03140,-171.71833,10440.00000
43,3,0,189.82891,-112.34384,-178.12991,12575.00000
43,3,1,205.43494,-114.63811,-158.02494,13132.00000
43,3,2,204.84537,-134.43404,-142.15605,12240.00000
43,3,3,189.74482,-151.12735,-145.81303,12445.00000
43,3,4,173.38631,-150.22471,-165.61842,13692.00000
43,3,5,173.98164,-129.61251,-182.14537,13177.00000
43,4,0,201.50736,-119.84015,-188.25425,13444.00000
43,4,1,217.77433,-121.94409,-167.57654,14582.00000
43,4,2,216.88752,-142.31860,-151.60744,12830.00000
43,4,3,201.01953,-159.98638,-155.31768,13282.00000
43,4,4,184.21961,-159.12325,-175.62427,14896.00000
43,4,5,184.90576,-138.02944,-192.42352,13924.00000
43,5,0,213.16375,-127.74362,-198.03150,13588.00000
43,5,1,229.56690,-129.68024,-177.25308,15226.00000
43,5,2,228.55873,-150.22796,-161.36023,12867.00000
43,5,3,212.23481,-168.47098,-165.10926,13492.00000
43,5,4,195.31637,-167.58308,-185.53150,15370.00000
43,5,5,196.05800,-146.48184,-202.31523,14057.00000
44,0,0,149.22212,-79.22711,-173.84488,6312.00000
44,0,1,136.94033,-91.95147,-177.43986,6431.00000
44,0,2,122.19855,-88.01559,-189.39963,6425.00000
44,0,3,120.82569,-70.95382,-197.19422,6418.00000
44,0,4,133.74864,-57.45530,-193.49360,6447.00000
44,0,5,147.54740,-61.79941,-181.97415,6304.00000
44,1,0,158.08449,-83.51296,-180.10592,6498.00000
44,1,1,143.41906,-98.79366,-184.35405,6582.00000
44,1,2,125.79847,-94.04706,-198.66661,6607.00000
44,1,3,124.15496,-73.58028,-208.01596,6575.00000
44,1,4,139.61813,-57.35220,-203.60138,6611.00000
44,1,5,156.10291,-62.64779,-189.83551,6553.00000
44,2,0,165.92559,-87.79492,-190.27447,9830.00000
44,2,1,150.88466,-103.46033,-194.63511,9913.00000
44,2,2,132.93436,-98.61478,-209.22533,9904.00000
44,2,3,131.25596,-77.66176,-218.79742,9904.00000
44,2,4,147.06539,-61.05917,-214.25467,9948.00000
44,2,5,163.89654,-66.45510,-200.24373,9820.00000
44,3,0,176.08797,-93.13759,-201.74563,12624.00000
44,3,1,159.91813,-109.99452,-206.42446,12691.00000
44,3,2,140.65385,-104.84296,-222.08509,12778.00000
44,3,3,138.83819,-82.27789,-232.39044,12757.00000
44,3,4,155.92019,-64.57338,-227.39244,12667.00000
44,3,5,173.97618,-70.18158,-212.42661,12698.00000
44,4,0,186.23763,-98.49263,-214.56073,13637.00000
44,4,1,169.29883,-116.13107,-219.45897,13632.00000
44,4,2,149.41018,-111.00817,-235.57277,13999.00000
44,4,3,147.43301,-87.31441,-246.42403,14094.00000
44,4,4,165.29106,-69.19421,-241.06709,13520.00000
44,4,5,184.18536,-74.77967,-225.48430,13875.00000
44,5,0,195.94235,-103.58150,-227.73438,13851.00000
44,5,1,178.50692,-121.75158,-232.77977,13774.00000
44,5,2,158.49815,-116.77966,-248.87774,14555.00000
44,5,3,156.49045,-92.46284,-260.00137,14685.00000
44,5,4,174.53020,-74.34021,-254.53650,13628.00000
44,5,5,193.96317,-80.03253,-238.53887,14181.00000
45,0,0,237.72924,-30.83867,-36.02792,6485.00000
45,0,1,233.95224,-49.69182,-38.55824,6593.00000
45,0,2,228.69570,-55.49972,-56.33113,6427.00000
45,0,3,227.45378,-43.46569,-70.03527,5882.00000
45,0,4,230.60431,-26.99769,-68.38079,6079.00000
45,0,5,235.92103,-19.43516,-51.53611,6508.00000
45,1,0,249.33916,-31.29598,-35.27087,6676.00000
45,1,1,244.80494,-53.89721,-38.30765,6775.00000
45,1,2,238.53197,-60.82275,-59.59294,6624.00000
45,1,3,237.02502,-46.39054,-76.01396,6022.00000
45,1,4,240.81948,-26.63320,-74.04974,6217.00000
45,1,5,247.17231,-17.64832,-53.87880,6740.00000
45,2,0,262.46587,-33.27239,-37.93053,10082.00000
45,2,1,257.83848,-56.38602,-40.98954,10198.00000
45,2,2,251.43096,-63.48338,-62.69507,9947.00000
45,2,3,249.89142,-48.71019,-79.49224,9054.00000
45,2,4,253.77430,-28.47571,-77.52766,9362.00000
45,2,5,260.25936,-19.30177,-56.94263,10142.00000
45,3,0,278.45200,-35.22907,-40.07903,13026.00000
45,3,1,273.46471,-60.09395,-43.38422,13123.00000
45,3,2,266.59113,-67.72958,-66.65183,12760.00000
45,3,3,264.92591,-51.81998,-84.78304,11656.00000
45,3,4,269.13441,-30.03591,-82.53706,11964.00000
45,3,5,276.06765,-20.19064,-60.54015,13076.00000
45,4,0,295.23372,-37.59378,-43.06463,14312.00000
45,4,1,290.04038,-63.52643,-46.51659,14344.00000
45,4,2,282.89176,-71.51888,-70.67004,13895.00000
45,4,3,281.14258,-55.02593,-89.48150,12676.00000
45,4,4,285.62231,-32.07430,-86.98040,12813.00000
45,4,5,292.75675,-21.86635,-64.41877,14329.00000
45,5,0,311.76907,-40.22219,-46.58899,14802.00000
45,5,1,306.49590,-66.58229,-50.09049,14824.00000
45,5,2,299.25639,-74.72861,-74.54003,14325.00000
45,5,3,297.49796,-58.12085,-93.58649,12919.00000
45,5,4,302.14432,-34.36682,-90.92557,13009.00000
45,5,5,309.27055,-24.13774,-68.31934,14851.00000
46,0,0,241.57818,-6.19931,-19.14047,6313.00000
46,0,1,239.77215,5.65065,-34.51346,6554.00000
46,0,2,238.57384,25.14436,-33.37330,6243.00000
46,0,3,239.16347,32.44355,-17.67819,6268.00000
46,0,4,240.95404,21.70186,-1.48545,6951.00000
46,0,5,242.21162,1.47646,-2.76321,6795.00000
46,1,0,252.79233,-9.24566,-20.15795,6521.00000
46,1,1,250.64759,4.86222,-38.57321,6701.00000
46,1,2,249.20554,28.14665,-37.24520,6457.00000
46,1,3,249.91541,36.90352,-18.37472,6441.00000
46,1,4,252.06326,24.03387,1.03293,7124.00000
46,1,5,253.57971,-0.13859,-0.48149,6940.00000
46,2,0,266.28673,-8.83973,-21.19800,9814.00000
46,2,1,264.09481,5.55342,-40.00061,10131.00000
46,2,2,262.60342,29.29362,-38.67101,9690.00000
46,2,3,263.35225,38.21041,-19.35955,9703.00000
46,2,4,265.54549,25.08976,0.53091,10718.00000
46,2,5,267.07019,0.37451,-1.02899,10440.00000
46,3,0,282.47459,-9.42146,-22.48926,12575.00000
46,3,1,280.08884,5.88537,-42.81241,13132.00000
46,3,2,278.53975,31.15666,-41.07747,12240.00000
46,3,3,279.30245,40.92197,-20.48321,12445.00000
46,3,4,281.67124,26.83797,0.88732,13692.00000
46,3,5,283.27526,0.52107,-0.90288,13177.00000
46,4,0,299.58157,-9.02702,-23.99878,13444.00000
46,4,1,297.14322,6.53060,-45.17952,14582.00000
46,4,2,295.61233,32.29630,-43.01055,12830.00000
46,4,3,296.38586,42.73863,-21.37565,13282.00000
46,4,4,298.82635,28.34514,0.58367,14896.00000
46,4,5,300.44138,1.48906,-1.35990,13924.00000
46,5,0,316.63726,-8.10065,-25.47405,13588.00000
46,5,1,314.14062,7.39771,-46.87789,15226.00000
46,5,2,312.66398,33.24343,-44.50595,12867.00000
46,5,3,313.44689,44.08066,-22.25118,13492.00000
46,5,4,315.87821,29.58810,-0.15719,15370.00000
46,5,5,317.51375,2.73960,-2.15457,14057.00000
47,0,0,239.72612,-35.45032,-6.39397,6312.00000
47,0,1,240.35694,-28.55933,10.27312,6431.00000
47,0,2,237.26202,-40.04903,25.57852,6425.00000
47,0,3,233.64931,-58.31664,22.93518,6418.00000
47,0,4,232.98823,-65.70413,5.38823,6447.00000
47,0,5,235.97746,-54.23201,-8.80436,6304.00000
47,1,0,251.14831,-35.36821,-8.76836,6498.00000
47,1,1,251.91251,-27.04433,11.15023,6582.00000
47,1,2,248.20507,-40.82140,29.43444,6607.00000
47,1,3,243.87289,-62.73393,26.26058,6575.00000
47,1,4,243.05569,-71.64150,5.23830,6611.00000
47,1,5,246.67260,-57.85090,-11.67406,6553.00000
47,2,0,264.46670,-37.77789,-8.59187,9830.00000
47,2,1,265.24989,-29.24832,11.83564,9913.00000
47,2,2,261.47480,-43.29720,30.46210,9904.00000
47,2,3,257.04264,-65.73043,27.20984,9904.00000
47,2,4,256.18314,-74.82801,5.69900,9948.00000
47,2,5,259.89956,-60.78356,-11.55358,9820.00000
47,3,0,280.53080,-40.00565,-9.21428,12624.00000
47,3,1,281.37410,-30.81793,12.74901,12691.00000
47,3,2,277.34649,-45.85859,32.76059,12778.00000
47,3,3,272.56631,-70.01635,29.26310,12757.00000
47,3,4,271.68706,-79.60731,6.07981,12667.00000
47,3,5,275.63318,-64.72202,-12.47558,12698.00000
47,4,0,297.46038,-43.05659,-9.22041,13637.00000
47,4,1,298.33257,-33.44579,13.77746,13632.00000
47,4,2,294.22880,-48.78719,34.49598,13999.00000
47,4,3,289.18593,-74.17697,30.89289,14094.00000
47,4,4,288.35939,-83.81797,6.76166,13520.00000
47,4,5,292.40949,-68.51128,-12.74007,13875.00000
47,5,0,314.22756,-46.56813,-8.82796,13851.00000
47,5,1,315.13424,-36.66639,14.85190,13774.00000
47,5,2,311.01586,-51.88808,35.72184,14555.00000
47,5,3,305.84513,-77.93601,32.00128,14685.00000
47,5,4,305.05892,-87.49968,7.67752,13628.00000
47,5,5,309.21951,-71.81581,-12.38918,14181.00000
48,0,0,223.57047,41.88371,-83.82256,6485.00000
48,0,1,230.17471,32.31267,-68.30198,6593.00000
48,0,2,231.41510,12.96844,-69.52705,6427.00000
48,0,3,226.51520,4.31014,-84.86292,5882.00000
48,0,4,220.70791,12.12897,-98.61063,6079.00000
48,0,5,218.78909,31.23730,-99.23703,6508.00000
48,1,0,233.56632,46.47922,-87.63528,6676.00000
48,1,1,241.47865,35.00018,-69.02821,6775.00000
48,1,2,242.96819,11.85051,-70.52840,6624.00000
48,1,3,237.07464,1.47303,-88.90729,6022.00000
48,1,4,230.12315,10.84049,-105.41596,6217.00000
48,1,5,227.84918,33.69458,-106.10353,6740.00000
48,2,0,246.15408,48.11452,-92.34318,10082.00000
48,2,1,254.24662,36.41966,-73.29716,10198.00000
48,2,2,255.77398,12.79797,-74.79454,9947.00000
48,2,3,249.74189,2.18678,-93.60355,9054.00000
48,2,4,242.62724,11.73790,-110.53071,9362.00000
48,2,5,240.30582,35.06327,-111.23681,10142.00000
48,3,0,261.08619,51.20975,-97.95149,13026.00000
48,3,1,269.78623,38.61285,-77.46522,13123.00000
48,3,2,271.43304,13.28068,-79.04632,12760.00000
48,3,3,264.93741,1.81377,-99.31812,11656.00000
48,3,4,257.28123,12.22151,-117.49403,11964.00000
48,3,5,254.78244,37.16136,-118.28379,13076.00000
48,4,0,277.03228,53.71708,-103.91530,14312.00000
48,4,1,286.11361,40.57783,-82.55462,14344.00000
48,4,2,287.84479,14.25543,-84.13747,13895.00000
48,4,3,281.09393,2.34644,-105.15056,12676.00000
48,4,4,273.04495,13.44665,-124.25815,12813.00000
48,4,5,270.44684,39.06999,-125.16574,14329.00000
48,5,0,292.98566,55.57951,-109.81179,14802.00000
48,5,1,302.22043,42.23218,-88.09798,14824.00000
48,5,2,303.99798,15.56812,-89.65396,14325.00000
48,5,3,297.21909,3.48566,-110.86100,12919.00000
48,5,4,288.88579,15.04117,-130.60813,13009.00000
48,5,5,286.26306,40.70764,-131.50960,14851.00000
49,0,0,211.86238,65.96541,-97.60990,6313.00000
49,0,1,206.83837,55.58129,-113.32428,6554.00000
49,0,2,195.89718,62.38672,-128.04558,6243.00000
49,0,3,190.26631,78.73984,-127.13385,6268.00000
49,0,4,194.59357,90.19392,-111.93932,6951.00000
49,0,5,205.97263,83.05460,-96.71342,6795.00000
49,1,0,223.09588,68.03348,-99.97728,6521.00000
49,1,1,217.13709,55.57311,-118.73857,6701.00000
49,1,2,204.06452,63.66836,-136.33354,6457.00000
49,1,3,197.30479,83.32422,-135.22237,6441.00000
49,1,4,202.49034,97.05452,-117.01559,7124.00000
49,1,5,216.09950,88.53783,-98.81785,6940.00000
49,2,0,234.54991,71.98402,-106.02243,9814.00000
49,2,1,228.46975,59.25716,-125.16830,10131.00000
49,2,2,215.12719,67.48196,-143.11036,9690.00000
49,2,3,208.25088,87.59075,-141.94594,9703.00000
49,2,4,213.52404,101.68187,-123.33878,10718.00000
49,2,5,227.41863,92.95478,-104.72749,10440.00000
49,3,0,248.83102,76.34355,-112.43310,12575.00000
49,3,1,242.37012,62.50179,-132.91929,13132.00000
49,3,2,228.14920,71.55188,-151.89056,12240.00000
49,3,3,220.65755,93.06561,-150.84113,12445.00000
49,3,4,226.32712,108.21374,-130.86465,13692.00000
49,3,5,241.12602,98.80052,-111.09748,13177.00000
49,4,0,263.44170,81.14515,-120.08527,13444.00000
49,4,1,256.94653,66.61005,-141.13645,14582.00000
49,4,2,242.42533,76.20642,-160.31884,12830.00000
49,4,3,234.43981,98.85612,-159.35341,13282.00000
49,4,4,240.23182,114.44893,-138.89230,14896.00000
49,4,5,255.33378,104.73247,-118.76383,13924.00000
49,5,0,277.73750,86.12869,-128.13049,13588.00000
49,5,1,271.25763,71.35782,-149.21104,15226.00000
49,5,2,256.71051,81.17745,-168.38821,12867.00000
49,5,3,248.43748,104.50216,-167.46722,13492.00000
49,5,4,254.24985,120.17868,-146.86254,15370.00000
49,5,5,269.37402,110.42447,-126.77222,14057.00000
50,0,0,222.88159,67.19908,-67.63358,6312.00000
50,0,1,217.33582,84.29198,-65.97449,6431.00000
50,0,2,218.01677,93.01138,-48.67260,6425.00000
50,0,3,224.48625,83.58542,-33.73803,6418.00000
50,0,4,230.39370,65.54889,-35.37901,6447.00000
50,0,5,229.45526,57.76637,-52.12794,6304.00000
50,1,0,232.94402,69.14430,-73.20802,6498.00000
50,1,1,226.28089,89.60367,-71.30060,6582.00000
50,1,2,227.11129,100.00016,-50.58616,6607.00000
50,1,3,234.87329,88.69120,-32.67362,6575.00000
50,1,4,241.95774,67.05536,-34.58397,6611.00000
50,1,5,240.82619,57.83903,-54.66055,6553.00000
50,2,0,245.46230,73.20523,-76.37327,9830.00000
50,2,1,238.63196,94.18491,-74.41129,9913.00000
50,2,2,239.48635,104.77218,-53.29857,9904.00000
50,2,3,247.43579,93.19291,-34.96287,9904.00000
50,2,4,254.65654,71.05148,-36.92222,9948.00000
50,2,5,253.53679,61.65162,-57.39412,9820.00000
50,3,0,260.35453,77.58469,-81.11115,12624.00000
50,3,1,253.00328,100.14748,-79.01573,12691.00000
50,3,2,253.91878,111.54886,-56.38661,12778.00000
50,3,3,262.47234,99.08109,-36.63640,12757.00000
50,3,4,270.18769,75.30300,-38.93871,12667.00000
50,3,5,269.04978,65.10530,-60.75976,12698.00000
50,4,0,276.29751,82.54768,-85.24746,13637.00000
50,4,1,268.59560,106.16640,-83.04130,13632.00000
50,4,2,269.48454,118.06736,-59.82420,13999.00000
50,4,3,278.44670,105.02116,-39.02685,14094.00000
50,4,4,286.38208,80.41114,-41.73332,13520.00000
50,4,5,285.27206,69.55140,-64.35740,13875.00000
50,5,0,292.26919,87.65752,-88.77139,13851.00000
50,5,1,284.34327,111.98156,-86.50795,13774.00000
50,5,2,285.13597,124.04889,-63.31385,14555.00000
50,5,3,294.33669,110.64433,-41.98926,14685.00000
50,5,4,302.29828,85.90367,-44.85980,13628.00000
50,5,5,301.18338,74.70576,-68.08330,14181.00000
51,0,0,158.28941,164.80831,-80.91300,6485.00000
51,0,1,157.54560,155.74563,-98.04262,6593.00000
51,0,2,143.32405,160.79079,-110.27097,6427.00000
51,0,3,131.21221,173.66470,-105.60948,5882.00000
51,0,4,131.39342,181.82744,-90.87194,6079.00000
51,0,5,144.71784,178.15516,-77.52366,6508.00000
51,1,0,167.43971,171.75263,-82.81589,6676.00000
51,1,1,166.54113,160.88622,-103.35147,6775.00000
51,1,2,149.51969,166.95617,-117.97347,6624.00000
51,1,3,134.99032,182.37539,-112.37393,6022.00000
51,1,4,135.20515,192.19100,-94.70429,6217.00000
51,1,5,151.16439,187.75384,-78.78048,6740.00000
51,2,0,175.80063,181.14952,-87.82427,10082.00000
51,2,1,174.91890,170.01420,-108.80610,10198.00000
51,2,2,157.56033,176.18180,-123.74597,9947.00000
51,2,3,142.69756,191.95998,-118.00933,9054.00000
