global_time,crystal,edep,x,y,z,slice_sect,time
 13739883153.34121,17,17.712,151.857,80.152,-183.059,01,72784547.328
 13739883153.34121,17,112.273,151.473,81.224,-183.064,01,72784547.332
 14066557143.62827,42,370.143,264.403,-18.353,-175.196,54,70007418.425
 14066557143.62827,42,158.690,260.526,-6.804,-163.838,43,70007418.480
 14141473474.79736,19,575.709,181.811,164.400,-158.151,43,53712679.082
 14411327497.47266,1,93.804,39.413,127.249,-258.126,33,219160984.123
 14411327497.47266,1,149.255,38.493,127.504,-257.682,33,219160984.126
 14787835996.54115,11,746.970,-69.259,-102.707,-229.670,24,64991963.128
 14787835996.54115,11,313.271,-76.023,-101.091,-232.805,24,64991963.153
 14787835996.54115,11,20.520,-78.574,-102.738,-229.014,24,64991963.169
 14787835996.54115,34,29.415,-103.115,-116.420,-218.864,24,64991963.269
 14787835996.54115,34,222.824,-106.312,-124.049,-209.247,25,64991963.311
 14787835996.54115,23,330.519,-37.623,167.162,-176.520,02,64991963.077
 14787835996.54115,23,7.529,-36.185,185.178,-181.464,15,64991963.139
 14787835996.54115,23,410.451,-36.086,185.701,-181.602,25,64991963.141
 14787835996.54115,23,2.966,-49.920,196.195,-208.354,32,64991963.247
 14787835996.54115,23,188.820,-50.775,197.205,-210.530,42,64991963.256
 14787835996.54115,23,59.067,-24.599,206.268,-218.230,40,64991963.352
 14787835996.54115,23,1.849,-22.041,209.769,-210.723,40,64991963.381
 14787835996.54115,23,170.799,-22.125,209.861,-208.921,40,64991963.387
 14858770372.39325,17,699.530,177.434,69.978,-225.055,41,269725498.267
 14858770372.39325,17,42.587,200.622,88.354,-223.274,50,269725498.366
 14858770372.39325,17,303.302,224.047,101.866,-212.561,55,269725498.463
 15917194161.16633,27,281.465,-207.127,77.787,-149.139,22,25045835.803
 15917194161.16633,27,436.459,-235.169,72.554,-162.934,42,25045835.909
 15917194161.16633,27,269.561,-235.206,69.038,-182.019,41,25045835.974
 15917194161.16633,27,71.213,-232.391,71.239,-180.527,41,25045835.987
 15917194161.16633,27,2.950,-236.292,72.794,-182.277,41,25045836.002
 15917194161.16633,27,110.352,-240.210,72.668,-182.335,51,25045836.015
 15953943309.63733,21,42.775,24.123,203.808,-165.852,25,51523095.425
 15953943309.63733,21,411.435,36.303,244.839,-210.948,55,51523095.633
 16356918480.45778,28,394.468,-177.350,64.914,-232.977,45,46948131.443
 16356918480.45778,28,190.861,-181.999,59.155,-246.693,55,46948131.495
 16496383832.30137,42,33.961,181.877,-27.116,-147.442,00,105257714.092
 16939625149.71782,10,350.144,48.618,-112.940,-261.146,33,226729079.922
 16939625149.71782,10,20.326,49.793,-112.335,-263.796,32,226729079.931
 16939625149.71782,14,15.261,81.324,-80.996,-273.956,45,226729080.345
 16939625149.71782,14,194.795,84.658,-81.396,-269.707,45,226729080.363
 17339082898.11100,20,928.217,113.232,128.843,-197.948,21,206303586.832
 17339082898.11100,20,47.961,119.154,114.613,-187.602,12,206303586.894
 17339082898.11100,20,3.160,118.994,114.688,-185.048,11,206303586.903
 17339082898.11100,20,192.663,119.376,118.514,-172.510,01,206303586.947
 17726702232.16348,13,705.409,98.541,-14.594,-217.759,00,91625834.839
 17726702232.16348,14,212.426,98.081,-52.785,-238.806,20,91625834.985
 17726702232.16348,14,415.165,75.748,-68.759,-236.889,15,91625835.077
 18421428545.72043,40,376.201,43.356,-133.775,-192.922,03,52388759.570
 18421428545.72043,40,460.051,43.013,-133.648,-199.500,03,52388759.592
 18421428545.72043,22,123.466,6.999,163.655,-174.297,00,52388760.594
 18421428545.72043,22,212.281,18.245,168.412,-176.379,00,52388760.636
 18803244132.76320,26,1007.928,-65.228,112.212,-198.990,03,56670590.534
 18803244132.76320,4,36.890,-75.293,86.940,-210.640,05,56670590.711
 18803244132.76320,4,5.089,-75.306,86.986,-210.605,05,56670590.711
 18803244132.76320,4,108.403,-75.037,87.418,-209.640,05,56670590.715
 18803244132.76320,12,187.874,42.811,-41.665,-254.045,12,56670590.612
 18803244132.76320,12,749.485,42.810,-41.655,-254.091,13,56670590.612
 18803244132.76320,12,96.407,42.482,-41.924,-253.796,12,56670590.614
 18803244132.76320,12,9.715,43.486,-42.550,-254.787,22,56670590.619
 18803244132.76320,12,128.519,48.605,-63.997,-261.038,21,56670590.696
 18861489276.10065,3,248.424,9.770,60.884,-255.893,22,224053033.868
 18861489276.10065,3,174.817,13.540,57.902,-250.548,12,224053033.892
 20222661525.57760,13,237.255,117.578,-23.765,-276.164,40,68189866.841
 20222661525.57760,0,197.959,84.747,29.483,-294.244,41,68189867.176
 20290851391.37032,9,371.182,11.136,-71.321,-290.234,45,62090022.686
 20290851391.37032,10,36.389,37.599,-86.842,-259.545,32,62090023.014
 20290851391.37032,10,188.868,34.153,-83.157,-254.874,22,62090023.037
 20352941413.05807,24,677.384,-143.641,120.265,-152.900,02,133222567.985
 20352941413.05807,24,304.211,-150.079,115.888,-161.051,02,133222568.022
 20352941413.05807,27,99.759,-198.518,96.692,-134.842,23,133222568.217
 20352941413.05807,27,23.994,-200.778,89.271,-137.036,13,133222568.244
 20352941413.05807,27,33.341,-203.069,87.376,-139.493,23,133222568.257
 20352941413.05807,27,78.329,-200.533,81.794,-146.607,23,133222568.288
 20352941413.05807,27,115.982,-200.193,82.312,-146.329,23,133222568.290
 20352941413.05807,10,51.377,53.866,-108.599,-219.753,13,133222568.013
 20352941413.05807,10,529.681,54.422,-109.344,-220.896,13,133222568.018
 20352941413.05807,10,211.323,53.731,-109.240,-222.976,13,133222568.025
 20352941413.05807,10,67.695,52.598,-106.615,-224.153,13,133222568.035
 20352941413.05807,10,39.979,52.694,-106.288,-224.597,13,133222568.037
 20486163980.23386,20,110.789,103.798,141.464,-174.479,00,2597816.339
 20486163980.23386,20,210.653,112.171,147.638,-181.537,20,2597816.381
 20486163980.23386,20,464.680,113.654,148.117,-184.215,20,2597816.391
 20486163980.23386,20,166.057,107.578,151.833,-189.873,20,2597816.421
 20486163980.23386,20,219.821,113.751,146.819,-200.538,20,2597816.466
 20792256303.13914,4,673.761,-70.617,47.077,-249.211,21,244426555.621
 20792256303.13914,6,8.345,-55.178,-21.979,-230.291,05,244426555.902
 20792256303.13914,6,29.616,-56.079,-24.803,-232.139,05,244426555.914
 20792256303.13914,9,111.712,-37.397,-34.357,-231.237,02,244426556.002
 21036682857.86876,38,472.339,-2.447,-157.946,-187.030,00,167369781.842
 21036682857.86876,38,189.526,-9.163,-158.263,-203.696,13,167369781.902
 21036682857.86876,38,124.844,-12.780,-170.296,-214.591,22,167369781.957
 21036682857.86876,35,209.813,-56.402,-186.504,-234.042,42,167369782.125
 21036682857.86876,35,44.898,-53.241,-189.172,-231.289,42,167369782.142
 21036682857.86876,35,12.330,-57.957,-195.546,-230.471,42,167369782.168
 21036682857.86876,35,36.605,-56.534,-202.792,-232.943,52,167369782.194
 21036682857.86876,35,81.645,-56.463,-202.126,-232.770,52,167369782.197
 21204052638.89373,9,1333.000,-6.392,-60.520,-235.009,05,61528171.251
 21268122138.75963,17,256.948,196.557,136.118,-195.561,44,228665534.038
 21268122138.75963,17,364.173,201.033,133.962,-196.612,54,228665534.054
 21268122138.75963,17,351.584,197.466,124.317,-203.798,54,228665534.096
 22359610821.33619,9,85.999,-26.341,-42.933,-264.068,23,108493286.757
 22359610821.33619,9,89.352,-28.142,-42.036,-270.161,23,108493286.778
 22359610821.33619,9,494.122,-47.564,-37.491,-299.661,42,108493286.897
 22359610821.33619,9,134.065,-56.432,-47.369,-303.504,52,108493286.943
 22471409091.06282,36,1077.477,17.797,-174.960,-164.494,00,162654052.320
 22471409091.06282,17,255.523,156.501,73.677,-169.834,00,162654053.270
 22634063142.57885,21,119.142,-11.939,227.226,-196.651,40,89332152.479
 23306631703.89625,36,51.903,54.273,-243.570,-189.332,53,81224785.456
 23306631703.89625,36,81.940,49.737,-238.577,-185.724,44,81224785.482
 23306631703.89625,36,110.907,51.309,-240.345,-186.175,44,81224785.490
 23306631703.89625,31,185.658,-221.697,-60.530,-126.932,22,81224785.173
 23306631703.89625,31,443.474,-229.226,-67.369,-135.167,32,81224785.217
 24195715804.57270,27,889.909,-171.670,69.047,-175.197,10,35776276.310
 24195715804.57270,27,231.296,-175.498,65.047,-174.867,10,35776276.329
 24195715804.57270,27,23.280,-179.592,71.178,-172.365,10,35776276.355
 24195715804.57270,27,188.514,-206.568,77.089,-171.301,30,35776276.447
 24293463293.95303,23,208.232,-29.777,154.813,-184.119,01,2394652.091
 24293463293.95303,5,689.087,-26.053,169.363,-254.584,43,2394652.331
 24293463293.95303,5,126.124,-25.395,168.952,-254.381,43,2394652.334
 24293463293.95303,5,17.222,-26.259,168.260,-255.398,43,2394652.339
 24293463293.95303,5,131.335,-35.212,169.568,-257.700,53,2394652.370
 24684884206.78595,43,83.614,173.796,-57.013,-154.805,00,8443802.929
 24684884206.78595,42,104.606,203.249,-55.353,-177.922,30,8443803.054
 24684884206.78595,42,315.571,212.107,-54.518,-191.314,30,8443803.108
 24684884206.78595,42,492.290,214.437,-54.058,-191.981,40,8443803.116
 24684884206.78595,44,175.919,156.485,-25.703,-186.184,05,8443803.333
 25069516163.95111,28,700.362,-118.292,55.622,-205.806,04,314342046.378
 25069516163.95111,4,157.265,-101.086,96.211,-239.827,34,314342046.564
 25069516163.95111,4,252.364,-85.846,98.820,-254.294,35,314342046.634
 25069516163.95111,4,99.858,-88.623,95.478,-256.295,35,314342046.650
 25069516163.95111,4,123.151,-87.200,94.816,-249.874,35,314342046.675
 25383858209.51475,16,322.074,147.575,36.207,-199.267,15,13464035.579
 25383858209.51475,16,212.632,150.060,37.354,-217.645,24,13464035.641
 25383858209.51475,16,35.643,146.463,36.502,-226.810,24,13464035.674
 25383858209.51475,13,137.937,136.580,23.243,-276.173,43,13464035.848
 25383858209.51475,13,181.392,133.050,21.983,-279.305,53,13464035.864
 25507481324.04248,21,569.795,-10.563,229.036,-192.881,41,44358754.752
 26592456722.79212,7,664.983,-121.980,-60.060,-242.997,34,77171111.412
 26592456722.79212,34,87.007,-151.848,-100.733,-242.785,43,77171111.614
 26592456722.79212,34,143.304,-151.836,-100.674,-242.739,43,77171111.615
 26716738804.35336,28,696.473,-181.002,55.453,-214.610,30,139931207.992
 26716738804.35336,29,283.930,-172.565,32.896,-216.653,31,139931208.076
 26858178806.75076,26,939.139,-109.043,125.475,-220.767,34,1744698.196
 26858178806.75076,26,232.861,-108.813,126.190,-215.888,24,1744698.212
 27129434949.96648,9,617.556,-12.805,-52.318,-294.198,44,846081.484
 27510439937.97720,18,78.785,67.227,208.676,-175.434,32,202108339.582
 27510439937.97720,18,817.956,73.968,218.631,-175.026,33,202108339.623
 28107809832.34647,20,567.106,110.267,177.169,-201.186,30,102192492.440
 28107809832.34647,20,569.416,107.252,180.054,-215.204,45,102192492.489
 28107809832.34647,20,9.818,107.482,180.317,-213.664,45,102192492.494
 28107809832.34647,20,186.660,105.749,179.292,-209.490,45,102192492.510
 28210002323.81944,43,526.595,206.083,-97.045,-124.409,22,24579004.056
 28288885033.42172,13,1020.232,85.362,-35.932,-236.167,10,8214501.990
 28288885033.42172,12,11.535,61.685,-17.858,-239.460,05,8214502.090
 28288885033.42172,6,146.322,-45.625,26.542,-282.318,33,8214502.502
 28288885033.42172,6,10.041,-43.151,24.284,-272.077,33,8214502.538
 28288885033.42172,6,3.264,-44.105,26.155,-266.679,23,8214502.558
 28288885033.42172,6,141.606,-43.619,26.353,-258.187,23,8214502.586
 28297099534.56476,23,656.797,-62.531,170.112,-193.718,23,229804017.834
 28297099534.56476,23,281.330,-62.393,170.134,-194.118,23,229804017.836
 28297099534.56476,23,99.795,-62.403,170.055,-194.176,23,229804017.836
 28297099534.56476,26,66.622,-118.540,147.023,-215.921,35,229804018.051
 28297099534.56476,26,90.312,-118.731,146.886,-216.578,35,229804018.053
 28297099534.56476,26,138.144,-129.261,147.262,-203.373,35,229804018.119
 28297099534.56476,28,236.733,-140.910,78.357,-249.535,44,229804017.947
 28297099534.56476,28,121.537,-141.531,78.129,-250.988,44,229804017.952
 28526903551.51381,3,483.165,3.320,30.523,-250.129,13,234374369.713
 28526903551.51381,12,222.309,46.270,-10.796,-288.231,44,234374369.949
 28526903551.51381,12,182.598,45.240,-15.008,-288.183,44,234374369.963
 28526903551.51381,12,160.412,41.660,-10.822,-287.391,34,234374369.982
 28882831972.12389,41,1112.491,147.688,-115.874,-182.122,23,44968314.030
 28882831972.12389,41,220.509,141.217,-102.129,-171.285,03,44968314.092
 28882831972.12389,1,323.551,34.067,82.162,-234.390,11,44968313.993
 28882831972.12389,1,611.182,26.718,88.019,-248.413,21,44968314.049
 28882831972.12389,1,19.578,29.982,86.586,-249.333,21,44968314.061
 28882831972.12389,1,217.690,39.111,87.034,-250.309,21,44968314.092
 28927800285.28054,6,272.982,-43.737,-6.827,-314.555,54,290525689.593
 29218325973.81293,43,430.111,181.239,-118.169,-158.935,24,29714865.977
 29218325973.81293,43,443.382,201.026,-114.758,-167.249,34,29714866.050
 29218325973.81293,43,25.438,200.869,-114.889,-167.697,34,29714866.052
 29218325973.81293,43,29.084,190.243,-107.870,-190.123,35,29714866.138
 29218325973.81293,41,33.736,168.366,-116.776,-209.031,43,29714866.239
 29218325973.81293,41,10.286,163.701,-111.391,-220.061,42,29714866.282
 29218325973.81293,41,69.362,164.797,-107.603,-228.515,42,29714866.313
 29218325973.81293,41,89.906,177.194,-110.171,-222.065,43,29714866.390
 29248040838.89487,32,1333.000,-146.571,-79.405,-182.908,15,117116966.348
 29365157804.41706,14,573.174,110.435,-60.459,-208.102,01,25838423.005
 29365157804.41706,14,31.212,106.621,-62.043,-220.893,11,25838423.050
 29365157804.41706,14,253.113,106.019,-62.171,-221.923,11,25838423.054
 29365157804.41706,13,261.114,123.331,-48.807,-264.285,45,25838423.215
 29365157804.41706,13,92.377,130.197,-41.380,-240.528,35,25838423.302
 29365157804.41706,13,98.357,133.351,-35.095,-246.303,35,25838423.332
 29918693201.54914,18,512.908,85.874,198.647,-152.815,24,114506783.416
 29918693201.54914,18,361.395,84.781,202.385,-153.941,24,114506783.429
 29918693201.54914,18,70.476,101.575,218.053,-163.442,34,114506783.512
 29918693201.54914,18,224.415,101.799,218.923,-164.511,44,114506783.517
 29918693201.54914,18,14.962,101.030,217.729,-164.075,34,114506783.522
 29918693201.54914,18,53.010,101.151,217.201,-164.056,34,114506783.524
 29918693201.54914,18,13.532,99.713,218.892,-163.923,34,114506783.531
 29918693201.54914,18,82.301,100.258,219.968,-166.657,44,114506783.541
 29918693201.54914,19,894.369,165.749,158.479,-161.048,34,114506783.466
 29918693201.54914,19,123.925,167.733,157.133,-157.777,34,114506783.480
 29918693201.54914,19,35.752,167.226,157.136,-157.824,34,114506783.482
 29918693201.54914,19,26.600,169.529,154.478,-161.311,34,114506783.498
 29918693201.54914,19,91.355,162.797,152.199,-161.319,24,114506783.522
 30591961237.13886,17,184.396,194.391,80.750,-199.245,30,261027677.590
 30591961237.13886,17,17.172,201.498,83.724,-202.070,40,261027677.618
 30591961237.13886,17,126.699,209.934,87.322,-206.800,40,261027677.652
 30591961237.13886,17,382.855,211.850,89.505,-208.204,50,261027677.663
 30852988913.76232,8,1114.916,-135.751,4.996,-258.033,30,59194672.909
 30852988913.76232,8,25.871,-131.112,6.235,-222.942,12,59194673.027
 30852988913.76232,8,192.212,-126.291,-4.917,-215.214,11,59194673.075
 30852988913.76232,33,630.363,-130.751,-150.840,-128.459,03,59194672.728
 30852988913.76232,33,130.932,-142.579,-149.033,-129.593,03,59194672.768
 31422461580.51234,13,783.299,78.656,-26.321,-232.652,10,33476049.484
 31422461580.51234,13,85.150,127.468,-5.819,-244.139,34,33476049.665
 31422461580.51234,13,274.511,141.805,-4.286,-256.933,44,33476049.729
 31422461580.51234,16,3.761,141.898,3.305,-206.679,13,33476049.899
 31422461580.51234,16,186.280,141.457,4.602,-203.925,13,33476049.909
 31689190795.94968,41,27.351,112.459,-121.867,-181.107,01,33547241.070
 31689190795.94968,41,560.783,116.811,-129.369,-190.467,11,33547241.112
 31689190795.94968,14,8.560,117.214,-108.972,-264.633,53,33547241.369
 31776191585.44615,40,833.430,70.593,-145.953,-174.959,01,286680643.478
 31776191585.44615,39,37.659,116.485,-172.596,-161.358,21,286680643.660
 31776191585.44615,39,86.879,127.719,-175.461,-153.410,21,286680643.707
 31776191585.44615,39,70.674,134.379,-174.611,-153.531,21,286680643.730
 31776191585.44615,39,104.136,140.421,-177.897,-158.066,31,286680643.757
 31776191585.44615,39,34.870,136.722,-180.763,-161.516,31,286680643.776
 31776191585.44615,39,165.351,136.723,-180.302,-161.945,31,286680643.779
 32137174229.16796,10,898.473,17.892,-109.405,-208.582,04,117882976.089
 32391398811.25568,9,150.037,-37.712,-50.339,-255.056,22,941404.633
 32391398811.25568,9,214.796,-37.466,-52.324,-256.463,22,941404.641
 32392340214.93813,0,12.483,86.883,23.820,-293.681,41,466818380.985
 32392340214.93813,0,157.767,79.079,22.503,-291.252,42,466818381.013
 33674289213.52956,43,976.609,188.935,-109.144,-143.126,24,40296653.411
 33731345432.41283,38,1056.014,1.456,-162.307,-187.688,05,28661167.048
 34331823640.20736,34,271.865,-105.503,-155.787,-226.175,45,89570145.056
 34331823640.20736,35,627.351,-102.968,-179.506,-251.742,51,89570145.173
 34331823640.20736,33,125.355,-148.690,-186.194,-218.281,50,89570145.428
 34331823640.20736,33,735.840,-118.689,-148.079,-140.233,01,89570144.860
 34331823640.20736,33,31.947,-111.835,-154.005,-144.295,01,89570144.893
 34331823640.20736,33,131.396,-110.899,-154.215,-145.202,01,89570144.898
 34865373975.83564,32,932.295,-156.347,-40.022,-225.676,33,29244750.223
 34865373975.83564,32,22.950,-156.879,-40.158,-225.349,33,29244750.225
 34865373975.83564,32,117.078,-200.740,-53.591,-218.677,41,29244750.380
 34865373975.83564,32,69.844,-201.703,-61.351,-216.641,40,29244750.407
 34865373975.83564,32,10.332,-222.325,-66.897,-223.127,50,29244750.481
 34865373975.83564,32,38.062,-223.835,-67.381,-222.702,50,29244750.487
 34865373975.83564,32,142.440,-225.232,-66.845,-224.666,50,29244750.495
 35411902600.12128,43,572.176,194.522,-85.580,-127.822,02,47387382.958
 35411902600.12128,43,399.753,207.912,-86.491,-125.551,12,47387383.003
 35459289982.25094,19,776.328,163.517,138.854,-127.078,13,522581583.687
 35459289982.25094,19,357.715,170.035,130.065,-156.695,24,522581583.792
 36094828741.29881,17,1023.867,156.878,75.437,-197.124,21,6786040.363
 36094828741.29881,15,107.088,187.040,55.887,-156.531,00,6786040.544
 36094828741.29881,15,202.045,187.584,55.894,-156.853,10,6786040.546
 36189513365.07998,37,423.385,-33.008,-240.395,-184.401,45,150066411.618
 36189513365.07998,37,40.344,-27.357,-228.484,-193.465,45,150066411.672
 36189513365.07998,37,155.255,-19.589,-229.682,-194.115,40,150066411.698
 37302980527.45251,17,20.306,134.617,96.973,-169.598,03,38608629.524
 37302980527.45251,17,880.183,140.126,101.851,-178.551,13,38608629.563
 37302980527.45251,19,237.743,155.131,161.243,-146.767,23,38608629.793
 37302980527.45251,19,194.768,155.163,161.309,-149.466,23,38608629.802
 37302980527.45251,2,729.482,109.378,86.991,-213.366,12,38608629.583
 37302980527.45251,2,20.905,109.314,88.017,-213.429,12,38608629.586
 37302980527.45251,20,168.586,115.788,114.605,-220.194,32,38608629.680
 37302980527.45251,2,61.227,129.654,104.742,-263.590,52,38608629.846
 37302980527.45251,2,52.876,127.718,105.055,-264.615,52,38608629.854
 37302980527.45251,2,8.193,127.934,105.246,-264.536,52,38608629.855
 37302980527.45251,2,90.335,133.562,106.651,-258.197,52,38608629.884
 37511650433.96136,7,855.262,-107.382,-46.482,-210.406,05,273302081.879
 37511650433.96136,7,143.285,-102.803,-31.945,-212.824,05,273302081.931
 37511650433.96136,7,173.453,-108.753,-35.804,-220.629,15,273302081.966
 37784952515.03735,1,139.822,73.652,95.701,-214.635,15,40272224.708
 37784952515.03735,1,798.641,73.257,100.676,-226.305,15,40272224.751
 37784952515.03735,1,68.003,66.987,98.319,-220.334,15,40272224.781
 37784952515.03735,1,165.534,60.824,106.366,-222.975,15,40272224.815
 37825224738.92412,11,728.651,-43.989,-101.743,-257.519,35,3427930.771
 37825224738.92412,11,288.206,-39.961,-99.371,-263.644,30,3427930.797
 37825224738.92412,11,6.381,-39.491,-99.911,-263.540,30,3427930.799
 37825224738.92412,11,309.762,-17.602,-117.285,-253.888,30,3427930.898
 38022445847.65488,41,673.700,133.853,-114.319,-173.269,03,89905848.995
 38022445847.65488,40,195.178,95.794,-154.380,-230.366,45,89905849.550
 38165488736.22340,1,723.366,30.656,82.043,-221.284,01,30753031.334
 38165488736.22340,1,234.935,40.137,84.092,-225.381,01,30753031.369
 38165488736.22340,1,374.699,49.232,69.338,-246.950,21,30753031.461
 38196241766.76242,30,128.895,-187.041,-118.529,-222.704,51,85664711.203
 38196241766.76242,31,155.890,-197.247,-21.374,-139.537,04,85664710.964
 38196241766.76242,31,253.187,-202.592,-21.006,-141.093,04,85664710.983
 38196241766.76242,31,66.005,-212.466,-23.701,-152.368,24,85664711.034
 38196241766.76242,31,223.444,-228.657,-31.326,-161.716,34,85664711.101
 38196241766.76242,31,69.999,-234.921,-28.252,-163.556,34,85664711.125
 38196241766.76242,31,144.825,-240.922,-26.637,-157.998,33,85664711.153
 38281906476.91763,22,949.519,40.623,186.675,-190.929,21,47594574.863
 38281906476.91763,18,18.913,78.650,205.504,-167.891,33,47594575.024
 38379277684.31023,44,522.283,127.023,-59.776,-193.952,02,41106899.890
 38379277684.31023,44,142.035,128.763,-65.227,-195.076,02,41106899.909
 38379277684.31023,44,309.432,132.200,-68.844,-199.667,12,41106899.932
 38379277684.31023,29,7.288,-148.620,36.400,-186.681,01,41106900.933
 38379277684.31023,27,76.483,-180.437,74.144,-186.663,20,41106901.098
 38379277684.31023,29,114.479,-176.924,50.283,-189.293,20,41106901.179
 38698668138.26173,0,653.012,65.296,19.457,-237.682,02,145597723.315
 38698668138.26173,13,62.642,96.043,-1.644,-260.872,31,145597723.507
 38698668138.26173,13,66.601,98.926,5.083,-263.399,32,145597723.533
 38698668138.26173,0,30.262,75.666,5.248,-286.381,42,145597723.642
 38698668138.26173,0,154.398,75.801,13.243,-292.314,42,145597723.675
 38871640828.38103,8,842.700,-115.644,2.925,-213.503,01,135990941.735
 38871640828.38103,8,75.965,-116.811,-7.473,-211.429,01,135990941.771
 38871640828.38103,8,60.206,-120.365,-9.349,-212.146,01,135990941.784
 38871640828.38103,8,193.130,-121.201,-10.375,-214.073,01,135990941.792
 39290058545.41910,19,62.728,136.709,169.614,-139.266,11,687591308.861
 39290058545.41910,19,70.459,180.261,154.554,-181.196,44,687591309.069
 39290058545.41910,19,170.220,191.909,155.587,-182.791,44,687591309.108
 39290058545.41910,19,64.242,191.328,151.112,-174.874,44,687591309.139
 39290058545.41910,19,116.689,188.290,152.028,-177.332,44,687591309.152
 39977649853.37657,26,455.965,-66.644,129.589,-197.120,02,259944011.412
 39977649853.37657,26,230.711,-72.688,128.539,-204.225,13,259944011.444
 39977649853.37657,26,293.820,-82.693,148.352,-225.377,32,259944011.546
 39977649853.37657,26,56.711,-83.445,148.467,-220.619,32,259944011.562
 39977649853.37657,26,134.793,-78.117,154.608,-220.873,32,259944011.589
 40237593863.97129,33,782.881,-115.020,-196.412,-167.340,31,9332346.868
 40237593863.97129,33,283.152,-120.425,-191.343,-183.151,31,9332346.926
 40237593863.97129,33,14.551,-116.716,-184.177,-182.254,31,9332346.953
 40237593863.97129,35,102.598,-111.738,-171.061,-187.364,30,9332347.003
 40237593863.97129,35,149.818,-106.065,-174.868,-185.183,30,9332347.027
 40261250473.19467,20,680.750,86.884,141.426,-181.010,05,111716001.828
 40261250473.19467,20,110.553,89.960,155.485,-180.142,15,111716001.876
 40261250473.19467,18,18.735,105.049,179.008,-186.081,30,111716001.973
 40372966474.20221,24,273.480,-190.206,145.464,-149.948,33,116556006.139
 40372966474.20221,24,660.040,-196.816,160.365,-158.598,44,116556006.201
 40489522479.39882,29,934.220,-189.376,38.104,-217.919,31,47363784.526
 40489522479.39882,29,26.153,-189.293,38.213,-217.804,31,47363784.527
 40489522479.39882,29,57.027,-183.933,39.099,-216.008,31,47363784.546
 40489522479.39882,29,154.600,-184.085,39.439,-215.516,31,47363784.548
 40683391382.46678,23,859.843,-46.767,195.727,-156.646,14,18863465.019
 40683391382.46678,23,94.111,-48.903,178.878,-169.696,14,18863465.090
 40743104890.75391,8,25.745,-149.325,21.092,-252.227,43,21492399.547
 40743104890.75391,8,348.600,-159.192,24.492,-267.436,53,21492399.609
 40743104890.75391,29,118.474,-193.106,42.640,-227.467,41,21492399.927
 40743104890.75391,29,121.288,-193.487,42.494,-229.777,41,21492399.934
 40764597289.31927,37,754.319,-18.924,-201.551,-137.125,01,109087758.860
 40764597289.31927,37,281.160,-18.766,-206.481,-134.957,02,109087758.878
 40873744008.56178,10,826.554,28.400,-85.223,-223.214,02,75582032.458
 40873744008.56178,38,85.474,14.760,-140.245,-206.679,14,75582032.655
 40873744008.56178,38,259.971,12.337,-140.927,-203.516,14,75582032.669
 40949326040.21727,38,585.536,-3.067,-143.270,-217.996,23,191821496.653
 41141147535.99860,37,882.905,-35.685,-198.325,-137.982,04,6490261.610
 41141147535.99860,37,12.244,-42.233,-192.413,-140.241,04,6490261.640
 41141147535.99860,37,13.524,-48.081,-184.727,-139.662,04,6490261.672
 41147637796.79375,40,472.922,56.548,-127.692,-214.568,14,125129435.941
 41147637796.79375,40,500.288,56.364,-128.071,-214.892,14,125129435.943
 41147637796.79375,40,39.171,58.042,-129.382,-214.886,14,125129435.950
 41147637796.79375,40,34.245,65.324,-151.762,-214.319,23,125129436.029
 41147637796.79375,40,46.542,86.437,-176.882,-231.974,41,125129436.153
 41147637796.79375,40,239.831,117.866,-180.061,-232.283,50,125129436.258
 41147637796.79375,27,809.562,-247.097,65.046,-190.033,51,125129436.149
 41147637796.79375,27,9.622,-259.464,84.398,-169.804,52,125129436.251
 41147637796.79375,27,180.020,-263.374,91.669,-165.818,52,125129436.281
 41272767231.88017,21,419.726,-6.241,212.913,-143.717,12,30785676.870
 41432819391.37306,26,570.099,-74.076,120.994,-198.811,03,32754969.827
 41432819391.37306,26,90.990,-112.949,155.737,-210.812,30,32754970.006
 41432819391.37306,26,298.934,-113.580,157.163,-211.318,30,32754970.011
 41432819391.37306,26,172.107,-124.314,163.445,-200.824,30,32754970.066
 41432819391.37306,26,45.247,-125.628,162.005,-201.932,30,32754970.073
 41432819391.37306,26,155.623,-125.510,161.678,-201.751,30,32754970.074
 41591642100.20045,29,439.904,-176.933,42.965,-171.626,10,128661485.475
 41591642100.20045,29,500.518,-178.353,45.545,-179.568,10,128661485.503
 41591642100.20045,27,123.113,-184.805,95.429,-176.152,25,128661485.672
 41591642100.20045,27,269.464,-183.223,96.795,-174.664,25,128661485.680
 41849200922.73753,18,342.459,101.283,156.477,-155.903,00,19835391.431
 41849200922.73753,18,323.253,105.318,158.417,-164.671,10,19835391.464
 41849200922.73753,18,241.050,129.279,198.051,-187.270,40,19835391.635
 41849200922.73753,18,24.617,136.887,208.332,-181.024,45,19835391.683
 41902730148.49048,14,415.116,92.587,-51.378,-249.605,20,28569988.647
 42076647917.84319,30,1014.208,-184.656,-130.287,-207.177,42,243309605.596
 42076647917.84319,33,318.792,-149.491,-146.658,-174.989,25,243309605.764
 42582355455.80193,29,454.555,-158.967,43.042,-179.852,00,176038416.467
 42582355455.80193,28,9.683,-164.114,53.732,-235.686,45,176038416.658
 42582355455.80193,28,444.643,-164.588,53.823,-238.783,45,176038416.668
 42582355455.80193,28,212.884,-169.581,59.305,-240.806,45,176038416.694
