edep,crystal,slice_sect,num_of_int
401.25,101,33,1
1368.65,85,21,2
311.34999999999997,85,31,4
80.0,120,1,1
479.999,92,4,3
759.1730000000001,49,5,4
120.828,49,0,1
1439.075,36,31,1
240.925,36,21,1
80.0,116,4,1
317.035,144,1,1
72.701,163,2,2
90.264,163,12,1
610.523,32,33,2
86.929,7,35,2
182.549,7,45,3
77.368,126,24,1
97.299,123,31,1
578.1659999999999,63,22,2
301.833,63,35,1
547.699,78,2,1
973.1379999999999,78,40,2
159.163,78,45,2
80.0,72,1,1
59.329,64,5,1
420.672,64,15,3
153.482,139,13,1
454.584,139,23,1
234.78400000000002,139,22,4
37.15,139,21,2
77.168,139,22,1
80.0,87,5,1
135.701,31,20,2
136.277,31,35,2
153.777,32,20,3
76.203,135,14,1
70.34,135,24,1
75.877,135,34,1
178.619,135,25,2
480.747,103,13,1
80.0,14,2,1
38.534,53,5,1
116.698,53,15,1
132.945,53,25,1
191.82299999999998,53,35,3
535.251,123,11,1
160.111,123,25,1
61.678,123,34,1
122.96,123,24,1
80.0,136,4,1
366.093,77,13,2
113.906,77,23,1
144.991,77,13,1
680.078,120,10,3
74.908,120,11,1
125.015,122,10,1
998.312,13,43,1
4.488,13,44,1
89.138,13,34,1
74.27,16,23,1
113.791,16,33,1
80.0,126,1,1
480.0,30,3,3
296.363,18,30,1
192.185,106,1,3
103.699,106,11,1
184.11599999999999,106,12,2
80.0,160,2,1
612.5340000000001,131,11,2
492.142,83,32,2
175.324,83,13,2
1088.258,55,22,2
250.929,55,31,3
48.029,101,23,1
124.486,103,25,1
168.298,101,24,4
80.0,62,4,1
480.0,28,32,4
986.651,142,55,2
59.525,140,52,1
633.285,71,43,2
830.681,71,52,1
216.034,71,42,2
244.912,14,35,1
235.089,14,30,3
203.754,75,2,1
341.212,73,20,1
467.539,129,25,1
536.637,129,35,1
155.575,131,30,2
120.25,129,20,2
80.0,163,4,1
221.285,56,2,1
162.621,15,30,1
1522.952,102,54,2
61.361,42,11,1
479.99899999999997,127,33,3
23.733,118,5,1
67.373,118,25,1
111.703,118,15,1
46.592,73,12,1
864.649,73,32,2
7.983,77,44,1
25.133,77,54,1
1680.0,125,4,1
80.0,112,5,2
480.0,64,11,3
469.129,89,52,2
88.55,89,54,1
212.648,85,43,2
478.877,13,5,2
222.856,13,15,1
578.267,13,25,2
1680.0,60,24,2
80.0,129,3,2
146.035,122,1,2
24.986,121,10,1
112.201,121,21,1
196.777,121,1,4
319.311,14,20,1
328.611,14,30,1
80.291,14,31,2
151.787,14,21,2
56.276,14,31,1
92.87,14,21,1
1073.3780000000002,108,13,2
206.623,108,12,3
333.226,126,11,1
94.694,157,22,1
176.64,128,14,5
73.47,129,10,1
293.193,62,32,1
186.807,59,12,1
157.184,16,12,1
218.583,16,23,1
637.963,13,4,1
80.0,143,2,2
59.74,116,2,1
96.251,116,22,1
114.128,116,32,1
209.88,68,32,2
80.0,115,0,1
210.064,44,10,2
142.751,44,20,2
127.184,44,25,3
245.202,140,44,2
146.849,140,55,1
683.827,103,1,2
154.736,103,10,1
223.8,103,15,1
56.702,103,20,1
160.935,103,35,1
80.0,10,0,1
297.579,16,4,1
37.202,106,5,1
145.219,106,1,3
168.732,23,51,2
134.31,23,41,1
1680.0,73,23,2
80.0,135,2,1
262.799,24,20,4
344.468,145,4,1
303.197,145,45,1
71.437,145,40,1
1680.0,154,3,2
80.0,89,2,1
287.269,12,12,1
31.276,73,1,2
161.45499999999998,73,10,2
80.0,71,5,2
199.619,125,14,1
162.06900000000002,125,15,4
118.312,125,25,1
403.734,84,1,1
658.045,84,21,1
25.194,84,0,1
193.027,85,10,2
162.567,76,44,1
67.868,72,1,1
480.0,141,3,3
656.492,146,1,1
154.062,67,5,2
663.257,50,22,1
18.721,50,45,1
80.0,131,0,2
182.641,15,25,1
46.645,15,20,1
227.984,15,30,1
731.742,119,2,1
48.85,122,11,1
260.862,120,20,1
98.498,121,20,1
140.048,121,21,2
982.554,158,55,2
52.881,120,1,1
314.692,134,41,2
480.0,73,32,1
665.091,137,1,2
82.684,71,1,1
13.129,134,3,1
113.611,88,14,1
916.02,5,20,1
308.926,3,20,2
55.053999999999995,3,10,2
125.801,3,20,1
89.341,32,3,1
117.151,8,52,1
131.567,30,4,1
80.0,132,4,2
292.852,110,13,1
187.148,112,5,2
571.765,26,1,1
481.922,26,20,1
108.87899999999999,25,15,2
117.434,25,10,1
71.049,108,4,1
400.09299999999996,91,11,3
79.907,91,12,2
619.547,43,15,2
106.634,44,0,1
153.82,90,3,1
1027.269,121,5,1
126.958,121,15,1
109.71,121,24,1
176.668,155,23,2
239.394,155,33,1
80.0,26,2,1
38.699,163,10,1
268.11,163,21,1
1075.594,17,20,2
432.635,17,30,1
46.308,17,20,1
171.76999999999998,16,10,2
45.996,154,10,1
434.00500000000005,154,20,4
195.938,124,0,1
232.591,123,50,2
260.222,83,4,2
219.778,83,3,2
54.659,83,4,1
101.907,83,3,1
419.127,30,22,1
128.55,34,22,1
332.323,34,32,1
823.446,77,14,1
456.553,73,14,3
235.64,117,13,1
77.422,142,24,2
879.9999999999999,69,15,4
149.513,122,0,1
583.207,120,31,1
5.493,120,30,1
1.615,120,40,1
540.172,121,50,2
1511.127,33,31,2
168.874,33,32,1
80.0,31,0,1
111.729,40,1,1
368.2710000000001,40,20,4
356.383,112,5,1
341.13300000000004,112,10,2
144.281,129,3,1
884.2379999999999,33,40,2
365.442,34,35,4
1680.0,157,45,1
161.018,136,1,1
121.159,136,11,1
82.633,136,0,1
115.189,136,10,1
556.411,127,4,1
177.951,128,12,1
145.638,128,11,1
959.431,128,25,1
54.828,128,32,1
372.85,131,52,1
292.89099999999996,131,45,3
80.0,104,5,1
248.84900000000002,123,22,2
231.152,123,20,3
321.654,139,2,1
6.329,99,21,1
120.686,99,40,1
740.172,143,0,1
16.625,141,21,1
523.203,103,31,4
372.405,44,24,1
1044.791,44,34,1
262.804,44,33,2
479.999,94,33,3
711.148,58,25,3
52.348,58,24,1
116.504,62,24,1
83.666,9,32,1
1352.645,14,24,2
159.106,10,40,1
168.249,10,41,1
262.483,21,33,1
491.962,122,0,1
382.132,122,15,1
63.53,122,25,1
166.835,122,14,1
175.541,122,10,3
1007.5619999999999,15,24,2
80.0,157,1,1
215.955,100,33,2
160.752,96,21,2
1579.823,106,40,4
100.177,106,41,1
480.0,39,14,1
54.482,145,15,1
704.904,145,35,1
612.228,145,30,2
308.386,144,30,1
479.99999999999994,120,2,3
460.375,28,10,1
123.976,28,20,2
295.648,29,22,1
1187.689,113,32,2
99.023,113,52,1
179.961,65,52,2
80.0,24,0,2
162.226,156,3,1
317.774,156,5,1
645.176,148,14,1
104.573,148,4,1
581.607,163,0,1
79.171,164,10,1
619.222,164,30,2
1112.914,161,31,2
80.0,153,0,1
142.56799999999998,40,5,2
337.433,14,33,4
199.029,143,1,1
144.906,143,32,1
141.026,140,41,1
64.126,140,42,1
171.51999999999998,140,52,2
159.393,140,51,3
1150.51,65,54,3
129.49,65,44,1
128.607,65,54,2
304.24,162,12,1
1181.818,162,32,2
193.943,162,21,1
109.637,36,3,3
449.476,54,45,1
80.0,47,3,1
244.664,121,10,2
92.548,121,23,1
14.029,121,22,2
128.759,121,1,2
238.685,47,32,2
1067.7350000000001,72,32,2
212.264,72,33,2
628.14,69,0,1
143.185,120,1,2
1297.575,112,11,2
161.057,111,35,1
221.369,111,25,3
80.0,3,3,1
85.242,3,30,1
168.053,4,50,1
91.13600000000001,3,55,2
135.56900000000002,3,45,4
880.0,103,0,4
154.44,5,1,1
670.019,6,13,1
295.32800000000003,6,23,2
482.049,12,53,1
32.184,9,53,1
80.0,86,2,2
172.084,69,35,1
258.13100000000003,69,44,4
385.89300000000003,36,10,2
339.965,36,30,2
154.141,36,20,1
989.847,34,25,1
290.153,34,24,4
127.601,85,10,1
295.076,86,30,1
80.0,144,4,1
242.00099999999998,81,2,3
237.999,81,12,1
166.268,81,2,2
630.7909999999999,20,1,3
249.21,20,11,4
173.11,20,1,2
283.793,158,2,1
618.724,158,13,2
214.65,158,12,1
52.678,158,13,1
162.832,160,44,1
80.0,131,4,1
383.947,135,4,4
96.052,135,2,1
1280.0,52,2,4
711.589,75,12,1
156.164,47,45,2
16.016,47,43,1
284.365,47,42,1
438.577,93,22,1
766.73,93,41,2
74.693,93,31,1
123.27,93,41,1
728.76,78,21,2
951.24,78,30,1
80.0,63,1,1
316.025,59,14,1
163.97500000000002,59,5,2
572.549,128,21,2
307.451,83,12,2
199.912,53,0,1
882.915,53,51,2
197.173,53,41,1
429.39,124,4,1
1051.282,124,34,2
199.328,124,24,1
80.0,61,3,1
150.502,62,12,2
329.498,106,55,2
119.616,117,23,1
156.967,117,44,1
455.952,117,54,5
80.0,84,1,1
480.0,97,40,3
46.143,40,1,1
55.706,108,1,1
480.0,48,13,1
673.164,99,13,2
36.114,135,14,1
170.72199999999998,135,24,2
1680.0,148,30,4
306.993,110,13,2
74.36200000000001,110,22,2
2.455,110,12,1
96.191,110,3,1
603.039,0,14,1
63.986,3,3,1
87.702,3,22,2
125.274,3,12,1
1375.735,128,41,2
304.265,128,53,3
80.0,19,34,1
116.828,139,20,1
637.196,132,12,1
175.279,132,11,2
67.524,132,1,1
118.258,132,11,1
81.908,139,5,1
957.6759999999999,139,15,2
54.884,143,33,1
72.827,143,32,1
112.706,143,43,2
932.672,139,43,1
747.328,139,53,2
73.212,95,4,1
143.374,155,10,1
336.627,155,25,2
671.527,60,25,1
208.473,60,10,2
430.6,124,3,1
13.529,124,23,1
84.029,73,44,1
180.82,73,51,1
399.015,114,20,1
80.0,93,2,1
480.0,143,11,2
565.59,155,14,1
223.27200000000002,121,34,2
31.24,119,34,1
159.883,119,24,1
80.0,142,1,1
729.939,85,34,1
183.054,42,4,1
706.283,87,43,1
80.0,66,0,1
431.845,15,14,2
154.142,15,24,1
1280.0000000000002,146,20,3
243.816,123,32,1
633.588,59,40,1
78.89,59,32,1
167.521,59,31,1
513.905,1,20,1
559.142,1,30,2
206.95299999999997,1,22,4
55.85,7,43,1
248.647,7,31,3
80.0,5,5,1
155.995,39,3,1
636.642,157,10,1
106.477,117,0,1
136.881,119,1,1
1424.0,76,31,2
17.957,76,32,1
238.042,76,33,2
80.0,146,0,1
221.367,45,2,1
258.633,88,2,1
383.448,130,0,1
201.213,130,11,1
140.407,130,3,1
154.931,130,14,2
560.131,84,51,1
270.13300000000004,33,14,2
209.867,33,15,2
145.428,86,23,2
578.572,26,20,1
1101.428,26,31,5
69.629,161,4,1
723.401,50,11,2
156.599,50,2,1
1032.349,127,0,1
1680.0,40,0,1
80.0,69,4,1
303.20399999999995,145,14,2
176.796,146,31,1
549.955,106,15,1
182.715,57,20,1
49.371,59,10,1
97.959,58,30,1
1020.375,16,20,1
89.056,16,14,1
135.54,16,4,1
1438.597,140,33,1
241.402,140,13,2
80.0,0,5,1
98.683,39,1,1
381.317,41,30,6
733.677,60,20,2
146.323,60,25,1
1280.0,29,30,3
75.489,150,15,1
42.381,152,35,1
165.787,152,31,4
906.789,18,2,1
124.84400000000001,18,3,2
248.367,162,2,3
1152.19,97,1,1
13.265,96,10,1
386.04799999999994,98,25,3
128.496,98,30,1
80.0,144,4,1
240.809,99,0,1
126.691,101,4,2
93.64099999999999,76,1,2
880.0,15,53,2
404.026,53,33,1
211.21,49,54,1
1680.0,9,20,4
223.184,87,35,3
256.817,87,34,1
454.549,9,20,1
266.311,10,30,2
159.139,10,20,1
79.597,150,34,1
480.0,99,13,1
320.562,123,15,1
357.627,123,14,1
201.811,120,12,1
1257.463,150,15,5
22.537,150,10,1
100.132,150,15,1
80.0,39,5,1
220.345,15,12,1
61.723,15,11,2
97.826,15,10,2
100.106,15,0,1
372.439,145,14,1
361.88599999999997,144,55,3
553.14,140,21,1
331.766,139,45,1
212.603,139,40,1
419.709,150,22,1
603.131,150,32,1
504.286,150,40,4
152.875,151,31,2
80.0,161,0,1
295.276,98,20,1
184.724,98,10,2
457.167,97,1,1
422.83299999999997,97,2,4
97.194,67,20,2
351.958,67,35,1
484.262,67,45,2
80.0,121,4,1
382.252,108,40,1
53.619,108,55,1
858.4449999999999,23,0,2
77.936,22,10,1
3.665,22,20,1
553.033,69,3,1
488.71299999999997,69,24,2
76.284,75,33,1
274.471,75,22,1
41.89,75,2,3
48.73,102,4,1
196.87900000000002,102,5,2
80.0,151,2,1
267.319,137,1,1
13.628,158,0,1
199.053,158,5,1
718.354,39,31,1
561.646,39,42,2
121.152,15,40,1
80.0,104,4,1
480.0,9,2,2
237.824,68,5,1
301.187,66,21,1
275.114,66,31,4
65.874,66,41,1
110.877,66,31,1
187.218,84,0,1
117.902,120,1,1
966.5619999999999,120,10,2
195.536,120,11,2
417.767,123,13,1
312.233,123,23,1
606.613,123,34,1
37.731,126,44,1
44.111,126,54,1
23.034,38,5,1
456.966,38,25,2
80.0,164,43,1
158.381,128,33,1
145.395,128,43,1
318.512,10,4,1
795.751,67,4,1
164.357,67,13,1
319.892,67,2,1
373.076,72,35,1
80.0,33,1,1
515.384,4,23,1
18.602,4,42,1
224.45,37,5,1
80.0,11,1,1
364.994,80,22,1
374.52000000000004,80,34,4
140.485,80,24,1
171.49,50,3,1
900.834,50,23,1
207.676,50,13,1
661.775,126,51,1
80.0,36,1,1
312.79,34,5,2
932.9390000000001,129,55,2
1680.0,6,10,3
21.648,77,22,1
203.652,124,35,3
24.404,10,22,1
677.196,10,21,2
178.4,10,23,1
280.196,108,1,1
602.7919999999999,108,20,3
397.011,108,21,1
243.297,108,20,2
119.072,134,35,1
221.558,134,40,2
139.369,134,30,4
290.577,117,34,1
453.375,117,54,1
344.323,117,50,2
113.35900000000001,117,43,4
78.366,117,42,1
1234.897,67,34,1
225.511,67,33,1
219.592,67,55,1
80.0,125,1,1
480.0,11,41,2
844.316,144,0,1
203.66500000000002,144,1,2
37.09,144,13,1
194.929,144,14,2
1487.123,46,4,2
45.389,60,0,1
147.488,114,4,1
80.0,15,0,1
447.34999999999997,149,12,2
32.65,149,2,1
142.849,149,12,1
105.491,104,5,1
316.521,104,25,1
457.988,104,20,2
429.366,123,2,1
850.634,126,44,1
855.24,92,33,1
604.39,92,50,1
80.0,103,1,1
222.862,142,4,2
56.535,142,3,1
6.681,142,2,1
193.922,68,4,3
168.804,25,15,1
711.196,25,25,1
955.423,126,11,1
324.577,126,10,2
1680.0,12,3,2
311.741,110,1,2
143.319,121,5,1
686.32,156,0,2
193.68,156,5,1
8.509,70,4,1
71.491,70,3,1
274.688,46,43,1
205.312,46,42,1
328.01,74,24,2
551.989,74,34,2
155.393,74,24,1
1280.001,11,41,3
652.847,7,35,1
655.976,8,41,1
97.078,8,40,1
134.766,8,50,1
139.332,7,50,1
80.0,26,2,1
480.0,129,15,2
880.0,70,0,1
76.835,104,53,1
1138.87,61,4,1
307.215,63,42,2
3.979,63,23,1
229.937,63,4,1
80.0,22,1,2
27.07,33,4,1
126.243,33,20,1
107.40499999999999,33,35,3
49.265,30,32,1
10.508,30,33,1
151.62,72,34,1
880.0,102,23,2
1576.2420000000002,50,53,2
103.759,50,43,1
120.621,50,53,1
80.0,90,5,1
673.822,124,30,1
206.178,124,20,2
127.41799999999999,150,55,2
33.91,150,14,1
433.384,150,24,3
86.137,150,20,1
174.024,150,40,1
197.887,152,30,1
80.0,66,0,1
36.497,7,4,1
230.437,7,14,2
213.066,32,33,1
341.41900000000004,0,14,5
138.582,3,33,1
347.857,124,20,1
245.783,124,35,1
116.351,125,32,1
43.732,125,22,1
126.277,124,45,1
626.438,146,3,1
653.562,146,23,4
514.201,93,21,1
859.914,93,44,1
108.634,93,25,3
89.186,135,12,2
80.0,151,2,1
298.648,81,10,2
181.352,82,10,1
627.555,103,3,1
252.445,103,4,1
1067.887,124,2,1
9.248,55,12,1
202.865,55,22,3
156.641,37,42,1
318.871,37,53,3
64.222,146,1,1
131.287,22,4,1
348.71299999999997,22,23,3
74.606,146,1,1
156.097,80,5,1
323.904,80,15,4
1208.687,112,1,1
81.349,26,3,1
199.848,26,14,2
80.0,118,20,1
312.96000000000004,71,10,2
32.792,71,0,1
134.248,71,5,1
729.123,141,10,2
150.876,130,1,2
921.373,32,4,1
112.211,7,10,1
246.416,8,30,1
78.456,159,2,1
129.744,112,2,1
350.256,112,13,2
391.426,2,12,1
107.75,2,23,1
146.875,2,32,1
1280.0,134,20,4
80.0,112,5,1
110.004,138,3,1
369.996,138,13,1
232.605,146,21,1
405.158,146,41,1
32.065,145,40,1
210.172,145,50,2
511.689,131,14,1
332.322,131,41,1
1249.797,32,20,1
210.679,34,32,2
85.445,34,31,3
112.878,30,21,1
80.0,99,4,1
135.162,141,2,2
344.838,141,13,2
421.706,102,14,3
953.735,152,40,1
471.47,152,54,4
102.118,152,44,1
39.317,152,54,2
80.0,94,1,1
1023.878,128,10,1
103.726,128,5,1
138.256,22,1,1
212.314,33,33,1
5.269,145,1,1
52.039,145,21,1
253.06900000000002,145,31,2
169.623,145,23,1
610.774,34,4,1
445.813,35,21,2
223.41299999999998,35,11,2
127.193,2,2,1
1029.322,2,32,1
340.986,2,42,2
74.458,2,53,3
108.041,2,43,1
480.0,117,5,3
47.349,46,2,1
832.651,46,50,3
977.7760000000001,99,32,2
193.09,109,10,1
1486.9099999999999,109,30,3
57.937,83,14,1
408.31,137,2,1
471.69,136,25,1
1280.0,7,51,4
1245.34,16,5,1
74.378,17,22,1
360.283,17,34,1
34.506,138,0,1
61.946,138,25,1
383.548,138,54,2
626.845,109,25,2
91.984,65,13,1
161.171,65,23,1
567.862,136,30,2
724.025,136,41,1
260.717,138,43,4
127.396,93,24,1
80.0,128,12,1
320.663,82,10,2
159.337,82,1,1
340.335,123,0,1
539.665,123,15,1
1040.609,39,10,1
239.391,153,1,2
80.0,74,1,1
285.148,160,2,1
194.85199999999998,160,3,2
634.22,163,30,1
21.258,163,31,1
224.522,163,22,1
15.162,14,3,1
1264.839,14,23,3
80.0,68,4,1
58.935,68,3,1
421.06500000000005,68,23,4
32.86,91,5,1
419.212,91,45,1
427.928,91,41,3
878.307,145,51,1
1524.571,159,35,2
155.429,160,40,1
80.0,146,5,1
306.221,151,0,1
173.779,98,3,1
205.262,2,13,1
80.0,105,0,1
212.363,150,11,1
145.638,107,0,1
410.435,158,3,1
119.005,158,4,1
1280.0,109,14,3
1680.0,101,1,3
80.0,125,1,1
107.291,122,0,1
126.184,122,1,4
285.365,11,11,1
46.054,11,22,1
548.58,11,32,1
355.0,61,44,1
142.214,61,53,1
12.836,61,52,1
223.157,64,50,1
1419.544,128,14,2
260.456,157,3,2
80.0,93,0,1
172.814,51,5,1
61.281,51,15,1
68.948,52,30,1
176.957,51,30,1
640.557,133,40,1
239.443,133,31,1
548.349,27,4,1
62.039,24,32,1
78.592,24,51,1
27.583,45,21,1
452.41700000000003,45,30,2
599.695,76,54,1
280.305,37,53,1
254.808,91,3,1
737.694,91,23,1
287.49800000000005,88,22,2
693.283,71,35,2
50.212,71,50,1
80.0,12,1,1
818.308,11,44,1
189.055,34,54,1
783.993,111,3,1
467.065,114,34,2
114.481,114,35,1
314.462,116,30,2
480.0,151,1,2
121.691,117,2,1
134.064,22,0,1
80.0,144,1,1
132.194,30,31,1
160.85500000000002,30,41,2
15.197,34,52,1
207.187,34,53,2
80.0,28,2,1
246.028,84,1,1
11.95,85,0,1
222.022,16,0,2
281.441,51,30,1
598.559,53,55,2
1018.794,122,30,2
9.57,122,31,1
67.424,122,21,1
184.212,122,25,1
946.424,83,51,1
10.914,35,20,1
218.868,35,25,2
1245.835,127,43,1
201.473,125,43,1
232.692,79,55,1
80.0,124,33,1
190.078,56,21,1
588.673,56,30,1
170.094,54,40,2
11.122,56,40,1
155.832,56,45,1
1255.436,115,0,1
206.215,115,5,1
218.349,93,2,2
80.0,75,5,1
414.67499999999995,84,20,3
65.327,84,10,2
92.747,84,20,2
171.043,143,3,1
489.712,143,13,2
219.245,103,32,1
1442.04,150,23,2
237.96,147,45,1
62.367,67,1,1
15.769,22,21,1
62.451,22,31,1
639.814,105,4,1
240.18599999999998,105,3,3
227.374,157,32,1
728.931,60,2,1
951.068,60,12,3
80.0,4,0,1
310.537,73,31,1
169.463,73,21,1
670.412,65,45,1
209.588,65,24,2
51.776,14,1,1
165.719,14,11,1
338.259,14,24,1
123.917,14,25,1
1082.825,19,10,1
256.81,18,21,1
165.77,18,32,1
174.595,18,31,2
80.0,122,5,1
55.006,158,2,1
51.899,158,11,1
80.0,9,5,1
30.322,93,24,1
169.943,93,34,1
279.73499999999996,93,43,2
451.292,87,24,1
170.147,87,30,1
41.903,87,20,1
70.894,89,25,1
143.998,87,21,1
318.517,115,15,1
961.483,115,25,1
391.912,130,0,1
651.663,130,25,1
237.838,117,12,1
242.16199999999998,150,15,4
360.228,162,5,1
261.346,163,40,2
1280.0,81,21,4
57.71,40,12,1
659.423,103,0,1
139.21,103,1,2
81.367,103,2,2
84.277,103,1,1
99.966,9,21,1
572.362,9,30,1
389.287,9,31,2
218.38400000000001,11,15,2
575.483,75,1,1
1104.518,77,25,4
80.0,98,1,1
153.673,32,35,3
76.225,32,45,1
539.75,103,24,1
178.206,139,32,1
162.04399999999998,101,24,2
562.85,88,2,1
398.71099999999996,88,12,2
213.081,88,32,2
105.35900000000001,45,42,2
1520.2540000000001,84,25,2
159.746,84,20,1
63.329,130,2,1
260.06,116,15,1
45.954,116,10,1
173.986,114,0,1
1044.703,119,20,1
11.158,119,10,1
224.14,100,1,5
427.537,128,15,1
394.182,126,40,1
253.036,126,51,1
480.0,7,43,1
283.343,61,13,1
748.744,61,23,1
98.427,61,0,1
149.486,61,10,1
80.0,43,3,1
1280.0,63,24,2
560.757,46,2,1
80.0,76,3,1
305.976,135,15,1
174.024,135,4,1
592.312,90,11,1
66.014,163,2,1
221.674,163,3,1
283.149,23,13,1
275.135,23,22,2
527.202,26,52,2
194.514,26,51,1
80.0,114,1,1
122.684,146,3,1
46.066,100,1,1
219.634,100,21,1
172.47,9,2,2
187.053,9,11,1
74.653,82,5,1
673.24,99,1,1
93.939,30,12,1
803.659,30,41,1
83.12,34,51,1
71.436,33,55,2
1187.385,134,33,1
76.096,134,43,1
416.519,134,44,1
80.0,7,1,1
480.0,11,21,1
410.66200000000003,24,55,2
1279.999,161,54,3
1359.296,132,4,1
320.704,132,3,1
80.0,51,1,1
299.866,136,11,1
180.13400000000001,136,1,2
118.976,56,13,1
435.561,56,43,1
232.905,101,41,2
92.558,101,51,1
187.696,101,41,1
843.375,40,35,1
196.612,41,30,3
240.013,41,40,3
107.918,41,30,1
479.999,32,0,3
957.772,71,2,1
97.954,116,1,2
164.516,141,2,1
267.197,157,14,1
159.812,157,51,1
143.947,157,50,1
99.678,42,13,1
380.322,42,31,3
880.0,102,32,4
211.346,28,35,1
70.364,131,0,1
48.496,89,5,1
431.503,87,31,3
597.442,102,45,1
39.881,102,44,1
94.891,102,53,1
147.786,102,54,2
970.92,17,5,1
26.492,17,4,1
102.57900000000001,106,0,4
180.01,106,5,1
1073.455,115,12,1
211.721,115,22,1
222.032,113,25,1
52.52,64,24,1
68.514,111,31,1
80.0,91,0,1
210.419,149,32,2
269.582,149,31,1
167.53,149,32,1
571.92,62,34,1
60.682,25,20,1
247.398,25,25,3
35.2,9,25,1
80.0,109,2,2
668.422,137,40,2
40.408,137,45,1
171.17,137,42,1
60.286,155,22,1
829.109,155,42,2
451.812,143,24,1
558.698,143,34,1
80.0,49,0,1
781.022,123,0,1
37.831,123,1,1
166.379,123,11,1
294.76800000000003,123,21,3
253.782,146,50,1
80.0,48,2,1
286.088,124,25,1
193.911,124,10,2
560.696,97,13,1
247.609,97,23,1
142.752,97,21,1
63.703,97,31,1
83.284,96,55,1
48.094,96,44,1
94.278,96,34,1
1369.852,66,2,1
79.981,109,1,2
160.252,109,0,1
80.0,64,4,1
28.764,119,54,1
83.905,60,4,1
829.284,60,23,1
114.652,60,24,1
80.0,49,0,2
120.671,79,14,1
10.771,79,13,1
26.868,79,23,1
178.043,79,33,1
143.646,79,22,1
477.501,137,0,2
402.499,137,11,3
295.973,114,24,1
302.201,86,24,3
80.0,148,13,1
156.773,19,4,1
14.967,17,14,1
162.4,16,35,1
145.859,17,31,1
221.853,140,22,1
405.02000000000004,143,42,3
253.12699999999998,143,43,4
97.845,143,42,2
377.977,129,24,1
573.192,129,34,1
284.959,159,33,1
80.0,3,2,2
17.091,55,3,1
96.475,55,33,1
100.20700000000001,59,53,2
1125.842,135,1,2
117.42699999999999,96,5,2
244.178,34,35,1
77.994,110,4,1
169.216,31,2,1
162.329,31,12,1
263.154,27,24,1
477.192,27,44,1
60.592,163,5,1
623.023,28,12,1
656.977,28,34,3
1429.834,2,0,2
249.933,158,11,2
226.226,162,4,1
133.476,162,3,1
120.298,162,13,1
199.017,163,0,1
138.713,163,10,1
257.126,163,30,2
285.144,163,35,1
175.573,163,30,1
487.01,80,1,1
182.113,79,15,1
431.27799999999996,79,20,2
71.082,78,35,2
108.518,78,30,1
299.68,72,31,1
965.858,72,41,1
80.0,149,1,1
221.603,132,15,1
258.397,131,25,1
486.325,13,44,1
169.082,13,53,1
1122.243,21,20,2
157.757,21,10,1
80.0,115,4,1
190.327,86,22,1
139.38,72,32,4
80.0,41,3,2
123.764,30,2,1
177.279,30,1,1
178.957,101,1,1
666.041,144,24,1
213.959,144,14,1
496.045,72,35,1
783.9559999999999,73,41,5
80.0,91,4,1
127.196,7,12,1
99.086,7,22,1
228.913,9,20,2
361.193,40,5,1
254.248,40,10,1
129.662,40,15,1
134.897,41,0,1
1280.001,15,0,7
817.832,17,5,1
480.0,153,15,2
773.2669999999999,156,20,2
106.733,156,25,1
210.664,156,20,1
1036.721,85,23,1
243.279,85,13,1
1680.0000000000002,34,42,3
91.553,145,12,2
175.209,112,44,1
76.6,110,54,2
136.638,110,43,1
944.73,46,31,2
127.353,46,45,1
107.988,46,34,2
99.929,46,24,1
35.534,70,14,1
161.653,53,24,2
416.112,58,33,1
463.888,58,43,1
80.0,77,0,1
79.065,49,30,1
400.935,49,40,2
113.119,108,4,1
395.849,108,24,1
166.096,108,25,2
204.936,107,35,1
964.894,136,3,1
50.407,136,4,1
264.699,136,5,1
480.0,100,15,2
100.969,35,31,1
349.207,33,21,1
100.861,33,31,1
80.0,38,2,1
518.752,27,44,1
344.335,27,53,2
1063.9019999999998,161,13,3
90.07,161,22,1
126.027,161,23,1
80.0,54,5,1
172.864,5,22,1
184.566,138,2,2
12.841,136,21,1
79.898,136,22,1
73.516,136,23,1
579.37,158,4,1
73.277,158,3,1
242.651,158,12,1
384.703,158,35,2
1368.893,52,30,2
87.902,98,24,1
40.743,98,14,1
105.682,68,23,1
80.0,159,2,1
52.586,39,11,1
403.822,39,21,2
22.36,27,3,1
145.194,27,44,1
862.566,33,20,1
6.893,35,20,1
51.631,35,31,1
153.492,35,22,2
1070.776,160,22,2
351.242,160,33,2
37.538,160,5,1
12.592,160,4,1
49.465,119,14,1
158.387,117,32,2
80.0,133,3,1
497.0,116,4,1
782.999,116,25,3
1233.5220000000002,79,4,2
429.625,79,5,1
16.853,79,14,1
172.44,79,4,1
77.548,155,0,1
480.0,55,42,3
81.871,140,32,1
14.962,55,3,1
72.69800000000001,51,2,2
80.0,89,1,1
575.218,88,11,1
464.568,88,21,1
139.278,87,5,2
81.672,87,0,1
989.146,99,34,2
71.923,96,43,2
173.736,96,45,1
80.0,47,1,1
480.0,73,14,1
1433.083,38,1,1
246.917,114,15,1
80.0,78,1,1
568.371,31,30,1
80.0,144,2,1
254.37,36,1,4
225.631,36,0,1
185.916,36,1,3
880.0,164,11,3
801.378,83,15,1
365.544,83,24,2
113.079,83,25,1
80.0,163,5,2
185.495,133,54,1
75.848,133,53,2
